DateTime;P100_PV;P120_PV;T150_PV;T151_PV;T200_PV;T400_PV;T400_SP
02/10/2024 11:15:40;102.725303649902;0;25.1000003814697;26.1000003814697;24.8999996185303;24.8700008392334;25
02/10/2024 11:15:56;101.608322143555;8.98464965820313;25.1000003814697;26.1000003814697;24.8999996185303;24.8700008392334;25
02/10/2024 11:16:12;102.670372009277;8.98464965820313;25.1000003814697;26.1000003814697;24.8999996185303;24.8700008392334;25
02/10/2024 11:16:29;102.798545837402;8.98464965820313;25.1000003814697;26.1000003814697;24.8999996185303;24.8700008392334;25
02/10/2024 11:16:45;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;24.8999996185303;24.8700008392334;25
02/10/2024 11:17:01;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;24.8999996185303;24.8700008392334;25
02/10/2024 11:17:18;101.773124694824;8.98464965820313;25.1000003814697;25.8999996185303;24.8999996185303;24.8700008392334;25
02/10/2024 11:17:34;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;24.8999996185303;24.8700008392334;25
02/10/2024 11:17:50;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:18:07;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:18:23;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:18:39;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:18:56;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:19:12;102.798545837402;8.98464965820313;25.1000003814697;26.1000003814697;24.8999996185303;24.8700008392334;25
02/10/2024 11:19:29;101.773124694824;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:19:45;101.864677429199;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:20:01;102.890106201172;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:20:18;102.871788024902;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:20:34;101.809745788574;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:20:50;102.926727294922;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:21:07;102.798545837402;8.98464965820313;25.1000003814697;26.1000003814697;25.1000003814697;24.8700008392334;25
02/10/2024 11:21:23;102.871788024902;8.98464965820313;25.1000003814697;26.1000003814697;25.3999996185303;24.8700008392334;25
02/10/2024 11:21:39;102.890106201172;8.98464965820313;25.1000003814697;26.1000003814697;25.3999996185303;24.8700008392334;25
02/10/2024 11:21:56;101.736503601074;8.98464965820313;25.1000003814697;26.1000003814697;25.3999996185303;24.8700008392334;25
02/10/2024 11:22:12;101.736503601074;8.98464965820313;25.1000003814697;26.1000003814697;25.3999996185303;24.8700008392334;25
02/10/2024 11:22:29;101.699882507324;8.98464965820313;25.1000003814697;26.1000003814697;25.3999996185303;24.8700008392334;25
02/10/2024 11:22:45;102.725303649902;8.98464965820313;25.1000003814697;26.1000003814697;25.3999996185303;24.8700008392334;25
02/10/2024 11:23:01;101.663261413574;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:23:18;102.670372009277;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:23:34;102.670372009277;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:23:50;101.55339050293;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:24:07;102.597122192383;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:24:23;102.578811645508;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:24:39;102.395706176758;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:24:56;102.395706176758;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:25:12;102.249214172363;8.98464965820313;25.1000003814697;26.1000003814697;25.6000003814697;24.8700008392334;25
02/10/2024 11:25:29;102.249214172363;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:25:45;102.249214172363;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:26:01;102.249214172363;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:26:18;102.267524719238;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:26:34;102.249214172363;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:26:50;102.249214172363;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:27:07;102.267524719238;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:27:23;102.322456359863;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:27:39;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;25.8999996185303;24.8700008392334;25
02/10/2024 11:27:56;102.340766906738;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:28:12;102.340766906738;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:28:29;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:28:45;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:29:01;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:29:18;102.450637817383;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:29:34;102.340766906738;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:29:50;101.388595581055;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:30:07;101.333656311035;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:30:23;101.333656311035;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:30:39;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:30:56;102.523880004883;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:31:12;101.44352722168;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:31:29;102.450637817383;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:31:45;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:32:01;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:32:18;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:32:34;101.370277404785;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:32:50;102.578811645508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:33:07;102.615432739258;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:33:23;101.59001159668;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:33:39;102.652061462402;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:33:56;101.608322143555;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:34:12;101.608322143555;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:34:29;101.62663269043;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:34:45;102.652061462402;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:35:01;101.51676940918;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:35:18;101.51676940918;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:35:34;101.461837768555;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:35:50;102.468948364258;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:36:07;102.468948364258;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:36:23;102.377388000488;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:36:39;101.333656311035;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:36:56;101.333656311035;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:37:12;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:37:29;102.432327270508;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:37:45;101.461837768555;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:38:01;101.51676940918;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:38:18;101.461837768555;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:38:34;101.535079956055;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:38:50;101.535079956055;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:39:07;102.542190551758;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:39:23;101.51676940918;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:39:39;102.542190551758;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:39:56;101.48014831543;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:40:12;102.615432739258;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:40:29;102.652061462402;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:40:45;102.615432739258;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:41:01;102.597122192383;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:41:18;102.597122192383;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:41:34;101.535079956055;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:41:50;102.597122192383;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:42:07;102.670372009277;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:42:23;101.608322143555;8.98464965820313;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:42:39;102.615432739258;0;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25
02/10/2024 11:42:40;102.615432739258;0;25.1000003814697;26.1000003814697;26.1000003814697;24.8700008392334;25